"Timestep"	"N"	"DBH"	"H"	"BA"
394	13926.5950392154	0.000795068593766043	0.000793990143325326	94.3665829377583
395	13900.4529056665	0.000792762975925853	0.000795049455426359	94.2407057965958
396	13874.0068549766	0.000790617403531648	0.000796199117598467	94.1143108769099
397	13847.2616444178	0.000788627655569943	0.000797436567835858	93.9874768133337
398	13820.2264642641	0.000786042081487299	0.000798760178068151	93.860111029149
399	13792.9119780315	0.000783386887953866	0.000800167523681929	93.732269464163
400	13765.3223040425	0.000780890965287718	0.000801656780307206	93.6038889821923
401	13737.467290907	0.000778552415447695	0.000803227214113539	93.4749554585264
402	13709.3518626834	0.000776369364710194	0.000804876678032594	93.3455211162407
403	13680.987813556	0.000774338892922375	0.000806602748184449	93.2155327949271
404	13652.3800999425	0.000772458913558427	0.000808403600675163	93.0849590740862
405	13623.5344661864	0.000770726661435886	0.000810277243687412	92.9538741407798
406	13594.4578786038	0.000769139608558527	0.00081222192714158	92.8221962061903
407	13565.1615566071	0.000767695408119707	0.000814220899211893	92.6899387796814
408	13535.652185118	0.000766391296826004	0.000815481085477319	92.5570786276232
409	13505.9307067733	0.000765225517457566	0.000816785973874863	92.4236113735123
410	13476.0107863767	0.000764195448269493	0.00081790340189702	92.2895492463352
411	13445.8903736487	0.000763298984614049	0.000818482921410285	92.1549356757993
412	13415.5822032175	0.000762533428782948	0.00081912899771741	92.0196426171746
413	13385.0905730289	0.00076189759808683	0.000819844551195055	91.8838056866681
414	13354.4227486336	0.00076189751338401	0.000820631433205705	91.747278034289
415	13323.5799814347	0.000761972545552538	0.000821491280435131	91.6102038847997
416	13292.570679772	0.000762112210763225	0.000822424885025201	91.4724266547045
417	13261.4056921192	0.000762315540000045	0.000823432760736276	91.3340355554702
418	13230.0795050136	0.000762582994183275	0.000824516072226545	91.1950160362365
419	13198.6039582479	0.000762914150314428	0.000825393845605744	91.0553776287722
420	13166.989573733	0.000763307448338177	0.000825690531334664	90.9150999185495
421	13135.2323870899	0.000763764097222936	0.000826081952853234	90.7741414430938
422	13103.3362788282	0.000764282780204643	0.000826566494587945	90.6326106286476
423	13071.3203688608	0.00076535887862874	0.000827143080166928	90.4903312153223
424	13039.1728268574	0.000767403893964265	0.000827811833406054	90.3474966896825
425	13006.9046581246	0.000769537955965414	0.00082857145871521	90.2039559549976
426	12974.5255502775	0.000771759827027471	0.000829420507818033	90.0598033568149
427	12942.037189717	0.000772878477338366	0.000830357941715047	89.914959301258
428	12909.4379508815	0.000773009340785118	0.000831383017401874	89.7694958054091
429	12876.7374754768	0.000773296665455843	0.000832494311856991	89.6234147786212
430	12843.9431484138	0.000773739407690629	0.000833690139251284	89.4766372193471
431	12811.05468319	0.000774334363155548	0.000834969910034088	89.3291985788528
432	12778.0780864106	0.000775080159930777	0.000836331850423945	89.1811453976836
433	12745.0164274304	0.000775973748275424	0.00083777485763959	89.0324096054892
434	12711.867466762	0.000777013897196788	0.000839298077999253	88.8830715051493
435	12678.6483340758	0.00077783533770446	0.000840899187335675	88.7330661456473
436	12645.35119154	0.00077864995183097	0.000842577645541975	88.582469719296
437	12611.9889515905	0.000779567441641176	0.00084433184694015	88.4311418088176
438	12578.5609068372	0.000780594815172738	0.000846160435730248	88.2792239219074
439	12545.0686962428	0.00078313441978184	0.000848062264937576	88.1266547092397
440	12511.514646011	0.000786164863906894	0.000850036596843065	87.9735019660918
441	12477.9117989856	0.000789221241250515	0.000852080847507588	87.8196459357244
442	12444.2507996955	0.00079230418836824	0.000854195201014713	87.6652154391431
443	12410.5434218985	0.000795412330706679	0.000856377612354231	87.5101570861432
444	12376.7923975513	0.000798545226165712	0.000858626961334152	87.3544540004189
445	12342.9999944093	0.000801702479285216	0.000860942519759016	87.1981565112643
446	12309.1647096848	0.00080488364727468	0.000863322920453239	87.0412169665342
447	12275.2936078847	0.000808088169684454	0.000865766979497108	86.8836810669521
448	12241.3895423689	0.000811315332400703	0.000868273902934729	86.725541388644
449	12207.4557124662	0.000814564154899624	0.000870842175159319	86.5667995129338
450	12173.4982523571	0.000817834514928179	0.000873470836664862	86.4074668005988
451	12139.5080582894	0.000821126267147668	0.00087615957850363	86.2475430130698
452	12105.4978130831	0.00082443835126084	0.00087890681322814	86.0870350817218
453	12071.4713888042	0.000827769725103808	0.000881711634183981	85.925967031942
454	12037.4257961561	0.000831120643018049	0.000884573000121876	85.764257766867
455	12003.3694481529	0.000834489886054979	0.000887490114181396	85.602061239737
456	11969.2960737221	0.000837877760401401	0.000890462421087361	85.4392498973743
457	11935.2196936253	0.000841282918529526	0.000893488496522221	85.2758225987452
458	11901.1287998629	0.000844705408085082	0.000896568456480197	85.1119266010109
459	11867.0327616871	0.000848144578482282	0.000899700818574419	84.9474251939708
460	11832.9407519325	0.000851599627357165	0.000902884579340593	84.7824120786563
461	11798.8437460371	0.000855070508557956	0.00090611945473416	84.6168863569193
462	11764.7512100624	0.000858286995768775	0.000909404330980788	84.4507730625549
463	11730.6619998064	0.000860645276906513	0.000912738940039397	84.2841626024704
464	11696.5795402527	0.000863027531803171	0.000916122303846101	84.1170096256183
465	11662.5030600433	0.000865434554192275	0.000919554112118913	83.9493579275347
466	11628.437540675	0.000867866021705567	0.00092303326731393	83.7811676136787
467	11594.3836561109	0.00087032220767746	0.000926559421180437	83.6125089096086
468	11560.3482639884	0.000872803225366995	0.000930131561098997	83.4433992892769
469	11526.3241236266	0.000875309687489152	0.00093374967116458	83.273769647167
470	11492.3191312638	0.000877841336585414	0.000937412981809301	83.1036308205774
471	11458.3341023875	0.000880398470692908	0.000941120888087252	82.9329893447817
472	11424.3666649688	0.000882981378379276	0.00094487298442553	82.761917289445
473	11390.4235316907	0.000885590187792169	0.000948668695233847	82.5904323101621
474	11356.5012085082	0.000888225329974616	0.000952507736008406	82.4184063846414
475	11322.6093608072	0.00089088611890152	0.000956389130312896	82.2459763395479
476	11288.7451006927	0.000893573170649857	0.000960312686134268	82.0731614139545
477	11254.9091628066	0.000896286919166209	0.000964277896305885	81.8998290701288
478	11221.1046533296	0.000899027019635801	0.000968284440226024	81.7261297907573
479	11187.3264333514	0.00090179431422604	0.000972332231358447	81.551991096448
480	11153.5904474883	0.000904587916121514	0.000976419712581506	81.3774336762372
481	11119.8808873379	0.000907409015584187	0.000980548085380409	81.2024549067854
482	11086.2099848158	0.000910257109217598	0.000984715971395032	81.0270834722418
483	11052.5799128781	0.000913132286481825	0.000988922923586375	80.8513144782157
484	11018.9893712071	0.000916034561098561	0.000993168696734283	80.6752094615979
485	10985.4335865134	0.000918964977945302	0.000997453772346213	80.4986744660434
486	10951.9206053202	0.00092145371286135	0.00100177689520072	80.3218364656336
487	10918.445753833	0.000923698796997196	0.0010061385901919	80.1445726923137
488	10885.0219940815	0.000925955930796459	0.00101053719918577	79.9670331641612
489	10851.6426081372	0.00092822598337057	0.00101497342557291	79.7890730182937
490	10818.3025008243	0.000931876900126513	0.00101944723693853	79.6108390007238
491	10785.0130840692	0.000936107752046285	0.00102395757337493	79.4322267397875
492	10751.771258067	0.00094037621290182	0.00102850466280638	79.253295775976
493	10718.5820509741	0.00094468134546886	0.00103308765911705	79.0740643615467
494	10685.4382051798	0.00094902370644277	0.00103770738880605	78.8945289296776
495	10652.34620949	0.000953402502691473	0.0010423627603645	78.7147034025345
496	10619.3067073791	0.000957817651687736	0.00104705377215372	78.5345507811248
497	10586.3162274513	0.000962269659591169	0.00105178054158979	78.3541066300238
498	10553.3844623527	0.000966757081932789	0.00105654204998776	78.1734061139923
499	10520.5073033109	0.000971280874330938	0.00106133859597065	77.9924660704327
500	10487.6824611927	0.000975841115931812	0.00106617033658425	77.8112053998965
501	10454.9163827817	0.000980436727884526	0.00107103650030014	77.6297189102661
502	10422.2052733341	0.000985068887063426	0.00107593726056722	77.448001715923
503	10389.5506990603	0.000989736474604608	0.00108087233185027	77.2660027244743
504	10356.9601956798	0.000994440125485498	0.00108584117068079	77.0837970692643
505	10324.4236278416	0.000999180661113682	0.00109084441304113	76.9013923031815
506	10291.9472907604	0.00100395667043872	0.00109588158570108	76.7187298283184
507	10259.5362453137	0.00100876881653173	0.00110095174950795	76.5358908320142
508	10227.1811401514	0.00101361739690696	0.00110605633385655	76.3528036262065
509	10194.891129221	0.0010185022589308	0.0011111937259337	76.1694961039454
510	10162.6626260749	0.00102342365418207	0.00111636476071156	75.9860329360662
511	10130.499488274	0.00102838162061141	0.0011215687619879	75.802425697207
512	10098.4005122968	0.00103337726858016	0.00112680572588603	75.6186092168884
513	10066.3607231815	0.00103840952755574	0.00113207635044623	75.4345980952753
514	10034.3921205422	0.00104347800999618	0.00113737915272466	75.2504673481644
515	10002.4884737958	0.00104858460092398	0.00114271463106717	75.0661550556798
516	9970.64844978053	0.00105372933708902	0.00114808321394366	74.8817501173575
517	9938.87708361485	0.00105891133745781	0.00115348415669806	74.6971069762775
518	9907.16776055983	0.00106413188645338	0.00115891808425797	74.5123805631026
519	9875.53497915512	0.00106938983858734	0.00116438346332449	74.327580148276
520	9843.96770361625	0.00107468653425187	0.00116988128418056	74.1425744335031
521	9812.46737943088	0.00108002204997472	0.00117541169384838	73.9575004745807
522	9781.03365140545	0.00108539700906805	0.00118097444582416	73.7723181003994
523	9749.67178048259	0.00109081096113353	0.00118656912826541	73.5870763532257
524	9718.38269695722	0.00109626444183095	0.00119219613732528	73.4016791000956
525	9687.15809631959	0.00110077423636179	0.00119755208441637	73.2162452393197
526	9656.01221693443	0.00110526345935509	0.00120245374495278	73.030658784774
527	9624.93061605224	0.00110955887420805	0.0012073833513426	72.8450540548725
528	9593.92016338145	0.00111387445499986	0.00121234065143608	72.6593876314434
529	9562.98482696581	0.00111821027139402	0.00121732527215794	72.4736533997944
530	9532.12183755192	0.00112256681869327	0.00122233797040728	72.2878635311642
531	9501.33015055158	0.00112694488296911	0.00122737904807809	72.1020232238576
532	9470.60890223658	0.00113134481151992	0.00123244939997991	71.9161478702069
533	9439.96479465477	0.00113576631155876	0.00123754774941222	71.7302370878751
534	9409.38754515305	0.00114021099121197	0.00124267608766697	71.5442989175314
535	9378.88955739718	0.00114467821379468	0.00124783315484781	71.3583412540736
536	9348.46381586746	0.00114916842912395	0.00125301989284985	71.1723814365656
537	9318.11175234316	0.00115368221205511	0.00125823628934941	70.9863563812465
538	9287.83136625813	0.00115822036743754	0.00126348285711119	70.8003943467652
539	9257.62927168182	0.00116278231935862	0.0012687589385526	70.6143772518351
540	9227.49942156252	0.00116736891282821	0.00127406553339653	70.4284568751539
541	9197.44458241134	0.001171980847311	0.0012794023641752	70.2424859448938
542	9167.46271795759	0.00117661825192153	0.00128476992737055	70.0565540770855
543	9137.56196541191	0.00118128022905502	0.00129016725032446	69.8706646796518
544	9107.73407228097	0.00118596890014329	0.00129559548391198	69.6847597010878
545	9077.98096331903	0.00119068346416865	0.00130105467826624	69.4988986011088
546	9048.30273081833	0.00119542540221406	0.001306544805949	69.3131037832903
547	9018.69802537956	0.00120019375744503	0.00131206614999512	69.1273796921622
548	8989.17537174574	0.00120498868267429	0.00131761768769787	68.9416688186464
549	8959.72479997169	0.00120981158089236	0.00132320086505969	68.7560365513722
550	8930.35554823937	0.00121478666447561	0.00132881441353443	68.5704942250971
551	8901.06171535502	0.00122105115594926	0.00133445947067693	68.3849777290175
552	8871.83955286143	0.00122736064194996	0.00134013636682487	68.1995698414157
553	8842.70116617404	0.00123371402240342	0.00134584355554371	68.0142643967501
554	8813.63552164968	0.00124011257250694	0.00135158251725708	67.8290083747731
555	8784.64685488282	0.0012465561788288	0.00135735291004867	67.6438692165374
556	8755.73406195199	0.0012530451240474	0.00136315495547288	67.4587977034295
557	8726.90314167431	0.00125957863305525	0.00136898760158771	67.2737931327392
558	8698.15049370377	0.00126615733712921	0.00137485153853833	67.0890031903574
559	8669.47077180214	0.00127278205971881	0.0013807475286674	66.9042157841608
560	8640.87031964823	0.00127945212239416	0.00138667471560489	66.7195755883288
561	8612.34834302929	0.00128616770333102	0.00139263310376243	66.5351080066928
562	8583.90251500356	0.00129292911994586	0.00139862305145514	66.3507206707821
563	8555.53456138351	0.00129973632872229	0.00140464440809829	66.166450869562
564	8527.24619713676	0.00130658888559321	0.00141069667062672	65.9823515211764
565	8499.03570954431	0.00131348774890373	0.00141678065221947	65.7983702240725
566	8470.90368817275	0.00132043256002289	0.00142289597972727	65.6145671387587
567	8442.84646174554	0.00132742437921401	0.00142904363084675	65.4308373305717
568	8414.86869970578	0.00133446226453682	0.00143522249376203	65.2472993937884
569	8386.97498374675	0.00134154588530691	0.00144143202851626	65.0639608191377
570	8359.1532736688	0.0013486770425418	0.00144767428880136	64.8807692798799
571	8331.41003196988	0.00135585513611148	0.00145394837371589	64.6976573410603
572	8303.74689986543	0.00136307968236273	0.00146025373502374	64.514836609218
573	8276.16192597363	0.00137035124050053	0.00146659083454479	64.3321091170224
574	8248.6555299864	0.00137766941693752	0.00147295923786486	64.1496071637713
575	8221.22610936398	0.00138503486261496	0.00147935955707825	63.9672091759032
576	8193.87595058187	0.0013924469655407	0.00148579095192266	63.7850537374395
577	8166.60215809222	0.00139990615215393	0.00149225414381893	63.6030762279282
578	8139.41070389129	0.00140739341062863	0.00149875180084762	63.4213487623255
579	8112.29387030705	0.00141493880140475	0.00150529107822233	63.2397440579778
580	8085.25578077104	0.00142254144499695	0.00151187078027568	63.0584056742295
581	8058.29781322721	0.00143020111341839	0.00151849004482789	62.8771954381477
582	8031.41828625033	0.00143791806482873	0.0015251491083591	62.6962537878239
583	8004.61755390409	0.00144569186762443	0.00153184713409209	62.5154645565965
584	7977.892126571	0.00145352342045121	0.00153858498331381	62.3349440806212
585	7951.24950638101	0.00146141149299823	0.00154536114245539	62.1546538018789
586	7924.68343741679	0.00146935746233312	0.00155217683247316	61.9745141700748
587	7898.1974701199	0.00147736094721051	0.00155903141964605	61.7946710844327
588	7871.79251590527	0.00148542114466919	0.00156592396694411	61.6150580624448
589	7845.46581488585	0.00149353909362914	0.00157285532302519	61.4356199445986
590	7819.21540892583	0.00150171456253989	0.00157982513216062	61.2564911962008
591	7793.0467495618	0.00150994663680659	0.00158683238663747	61.0775337566752
592	7766.95576737971	0.00151823572569945	0.00159387732334475	60.8988296804009
593	7740.94647228366	0.00152658118070685	0.00160095927604464	60.7204533936099
594	7715.0159768858	0.00153498372816902	0.00160807891264777	60.5422625370277
595	7689.1630019514	0.00154344355494856	0.00161523607521615	60.364330639547
596	7663.39240588547	0.00155195933414772	0.00162242961222392	60.1866156006043
597	7637.7011601741	0.00156053132352607	0.00162965953072115	60.0092288910603
598	7612.08464684563	0.00156916109888624	0.00163692738240002	59.8320492338807
599	7586.55039921681	0.00157784572023596	0.00164422864309071	59.6551514261499
600	7561.0964793203	0.00158658409285703	0.00165156555475695	59.4785381573951
601	7535.71884400737	0.00159537865794884	0.00165893871295497	59.3022108896932
602	7510.42218583333	0.00160423003405673	0.00166634458533122	59.1261052092332
603	7485.20085730442	0.00161313277351179	0.00167378648727165	58.9502923575367
604	7460.0615551346	0.00162209053321175	0.0016812632691888	58.7747848996716
605	7434.99618067762	0.00163110533316052	0.00168877317114958	58.5995132977529
606	7410.01214263994	0.00164016975112662	0.0016963169519638	58.4245417480153
607	7385.10802974018	0.00164928871049782	0.00170389561751197	58.2498763170249
608	7360.27811391199	0.00165846342617054	0.00171150570107368	58.0755320164652
609	7335.52779909615	0.00166768574941807	0.00171914820294303	57.9014299361122
610	7310.85277415229	0.00167694382674197	0.00172682379035662	57.727591483847
611	7286.25724066107	0.00168627557839452	0.001734535725936	57.5540672598742
612	7261.73902480033	0.00169565773203057	0.00174227850576121	57.380872158833
613	7237.29802125104	0.00170508811502323	0.00175004566533554	57.2080112338847
614	7212.93324610544	0.00171456161973007	0.00175784157749559	57.0353395182131
615	7188.64676974505	0.00172408164046911	0.00176566537575599	56.8630862451779
616	7164.4347921531	0.00173364503766415	0.00177350994080646	56.6910897650233
617	7140.30082233514	0.00174324638220353	0.00178078664579686	56.5193769825148
618	7116.24611333173	0.00175288980882348	0.00178794085406307	56.3480067857292
619	7092.26429465868	0.00176257102707134	0.0017951081493077	56.1769211300813
620	7068.35878924142	0.00177228548866031	0.00180228551580886	56.0061941043799
621	7044.52977557719	0.00178203714269645	0.00180947167905378	55.8357449665151
622	7020.77790672286	0.0017918182561245	0.00181640342025947	55.6656555313546
623	6997.10097437618	0.00180162694889473	0.00182142818841766	55.4958670221514
624	6973.50024461968	0.00181144305394843	0.00182648768772079	55.3264352999102
625	6949.97609928886	0.00182131029562712	0.00183158181509732	55.1572395386487
626	6926.52532213065	0.00182696342238019	0.00183594536738701	54.9884759201741
627	6903.15219647238	0.00183110308208961	0.00184020335955567	54.8199552702143
628	6879.85150079017	0.00183527834562309	0.00184451489581494	54.6518044250366
629	6856.62750977669	0.00183948867073604	0.00184887900199856	54.4839684620594
630	6833.47653742096	0.00184373563454036	0.00185329757009323	54.3165087939655
631	6810.40088479819	0.00184801947856736	0.00185777194166902	54.1493035684847
632	6787.40229243446	0.00185233997404129	0.00186230171743002	53.9824897537711
633	6764.47481012429	0.00185669881751046	0.00186689006195686	53.8160502647467
634	6741.62403969208	0.00186109525505392	0.0018715356913116	53.649873407622
635	6718.8440371426	0.00186553108012387	0.00187624107993963	53.4840823954851
636	6696.14142706873	0.00187000373145045	0.00188100566135331	53.3186300390938
637	6673.51113021774	0.00187451562584716	0.00188583032021139	53.1535033673906
638	6650.9537129446	0.00187906556459391	0.00189071666191509	52.9887132097022
639	6628.46906250105	0.00188365369650963	0.00189566461101866	52.8243241109065
640	6606.05912267909	0.00188827960396977	0.00190067413148348	52.660271034713
641	6583.72114366807	0.00189294245192932	0.00190574631976613	52.4964960909224
642	6561.45580160247	0.00189764248519942	0.00191088145950174	52.3331224976009
643	6539.26389344073	0.00190237891860184	0.00191607974181409	52.1701032494073
644	6517.14321308259	0.00190715146786999	0.00192134180373197	52.0074888520376
645	6495.09493522111	0.00191195897012846	0.00192666749094842	51.8451678989081
646	6473.11887011948	0.00191680127356748	0.00193205741444206	51.6831898622904
647	6451.2145125081	0.0019216773703384	0.00193751134266768	51.5216313883939
648	6429.38245482332	0.00192658668786381	0.00194302968016979	51.3603693277463
649	6407.62155925913	0.00193152845748967	0.00194861271687279	51.1994589650125
650	6385.93235726828	0.0019354329104468	0.00195425998459	51.0389769675615
651	6364.31362014766	0.00193827757003692	0.00195997270572059	50.8787902390662
652	6342.76498093503	0.00194117241116481	0.00196575012872755	50.7190295572439
653	6321.28854888075	0.0019441182052549	0.00197159199273917	50.5595728810051
654	6299.88201745477	0.00194711751091204	0.00197749879647672	50.4005493420237
655	6278.54474946609	0.00195017101873344	0.00198347093524344	50.2418231229963
656	6257.27881941707	0.00195327922514552	0.00198950776555212	50.0834729589117
657	6236.08337413218	0.00195644287485258	0.00199560903803347	49.9255631931027
658	6214.95563667785	0.00195966413654725	0.00200177574822976	49.767959668925
659	6193.89876139347	0.00196294340609222	0.00200800722607876	49.6107310234549
660	6172.9120060259	0.00196628065132786	0.00201430274310065	49.4538823629274
661	6151.99280203901	0.00196967850806435	0.00202066332935823	49.2973452525176
662	6131.14378910487	0.00197313634538005	0.00202708811360599	49.1412600823781
663	6110.36255183217	0.00197665570541646	0.00203357778241535	48.9854883354101
664	6089.65066286213	0.00198023753625433	0.00204013106738029	48.8301714753782
665	6069.00716427347	0.00198388207733179	0.00204674854031704	48.675171297694
666	6048.43208442173	0.00198759075068464	0.00205343007411917	48.5205614141109
667	6027.92410973733	0.0019913641197071	0.00206017560884254	48.3663373055888
668	6007.48450316401	0.00199520312625046	0.00206698480348513	48.2124390060372
669	5987.11182300136	0.00199910845452647	0.002073857186385	48.0589285850847
670	5966.80744767643	0.00200308040792113	0.002080793780312	47.9058199288177
671	5946.56983218977	0.00200712046743484	0.00208779281028708	47.7531008207169
672	5926.39926435157	0.00201122895905802	0.00209485553476425	47.6007181526076
673	5906.2956633227	0.00201540619813324	0.00210198071864401	47.4487913230759
674	5886.25901345147	0.00201965303217782	0.00210916830163123	47.2972049598871
675	5866.28760938936	0.00202397067600392	0.00211641925793595	47.1459470094847
676	5846.38369968687	0.0020283604744554	0.00212373238191338	46.9950979930316
677	5826.5449819244	0.00203282123850865	0.00213110665189219	46.8446445819895
678	5806.77294652609	0.00203735515564045	0.00213854432397461	46.6946015761493
679	5787.06654083225	0.00204196111002072	0.00214604302755215	46.5448972407984
680	5767.42464043019	0.00204664234049398	0.00215360400582045	46.3955958867233
681	5747.8480173533	0.00205139776219354	0.0021612262405298	46.246638267344
682	5728.33729666184	0.002056228021716	0.00216726571228518	46.0981542010093
683	5708.89099094143	0.00206113444482191	0.00217204805810002	45.9499459855883
684	5689.50986754284	0.0020661166382136	0.00217687108528914	45.8021519955483
685	5670.19316823282	0.00207117629079086	0.00218173751957635	45.6547713329326
686	5650.94124754018	0.00207631332942041	0.00218664946339684	45.5078106093506
687	5631.75253594149	0.00208152858324837	0.00219161044403184	45.3611220034554
688	5612.62876000423	0.00208682217471827	0.00219662159790086	45.2149210126111
689	5593.56825619745	0.00209219611179645	0.00220168675262653	45.0690642393552
690	5574.57238555451	0.00209764893084322	0.00220680717193434	44.9235663923739
691	5555.638975007	0.0021031831506857	0.00221198626491363	44.7784810450721
692	5536.77005918993	0.00210879808922494	0.00221722560236238	44.6338187361951
693	5517.96348603357	0.00211449423088008	0.00222252749296205	44.4894438980929
694	5499.22018562998	0.00212027248900181	0.00222789472052266	44.3455614183277
695	5480.54034443678	0.00212613372881675	0.00223332885886353	44.2020273349455
696	5461.92193412622	0.00213207780264499	0.00223883232868808	44.0588492858257
697	5443.36737951383	0.00213810574787136	0.00224440699616212	43.9160358898574
698	5424.87484838685	0.00214421755412636	0.0022500545029214	43.77370656594
699	5406.44361981401	0.00215041420521226	0.00225577736517526	43.6316726935688
700	5388.07563500403	0.00215669592589383	0.0022615766638751	43.4900671785318
701	5369.76925706324	0.00216306321837767	0.00226745460673556	43.3488214671632
702	5351.5238100193	0.00216951711366086	0.00227341278860226	43.2080056967972
703	5333.34039561548	0.00217605672306698	0.00227945231343776	43.0675489692779
704	5315.21792097102	0.00218268430072184	0.00228557510266627	42.9274546796166
705	5297.15749629366	0.00218939839045659	0.00229178194495469	42.7877965467417
706	5279.15745314804	0.00219620066489285	0.00229807473309015	42.6484330378975
707	5261.21862250914	0.00220309105536965	0.00230445438892985	42.5095665193074
708	5243.33992113911	0.00221007049896713	0.00231092244330409	42.3709999901769
709	5225.52220248243	0.00221713858312213	0.00231533278442193	42.2328640729116
710	5207.76427376711	0.00222429676826403	0.00231901400864082	42.0950992174598
711	5190.06723889374	0.00223154390329837	0.00232274659913209	41.9577648707634
712	5172.42898970305	0.00223888211027515	0.00232653346548192	41.8207347481374
713	5154.8512940053	0.00224631077470174	0.00233037580366809	41.684137186153
714	5137.33350734505	0.00225382953309819	0.00233427582581972	41.5479127312877
715	5119.87519865226	0.002261440285303	0.00233823591857494	41.4120572325212
716	5102.47560649449	0.00226914214190516	0.00234225682065764	41.2766361580907
717	5085.13500389558	0.00227693660136565	0.00234634158772427	41.1415866746487
718	5067.85369108315	0.00228482228920133	0.00235049062057435	41.0069076106499
719	5050.63125100117	0.0022928001308881	0.00235470616214866	40.8726052078526
720	5033.46661340104	0.00229564159414174	0.00235898974385475	40.7386694929855
721	5016.36104221637	0.00229735903397216	0.00236334227634161	40.6051122195642
722	4999.31332711549	0.00229918275744746	0.00236776621864203	40.4719876388051
723	4982.32480105442	0.00230111238468517	0.00237226109236052	40.3392424266367
724	4965.3932016708	0.00230315202437409	0.00237682988667021	40.2068014694855
725	4948.51954632544	0.00230530198280675	0.00238147326755128	40.0748017416175
726	4931.70326773357	0.00230756520779481	0.00238619184836406	39.9431806825336
727	4914.94432807656	0.00230994160191244	0.00239098734862413	39.8119292976938
728	4898.24293620692	0.00231243489076091	0.00239586064469249	39.6811245087667
729	4881.59764627321	0.00231504415332965	0.00240081233399664	39.5506240540033
730	4865.01036133433	0.00231777226296913	0.00240584334614528	39.4205029783542
731	4848.47920413965	0.0023206208997449	0.00241095541490977	39.2907586605831
732	4832.00451990555	0.00232359005153616	0.00241614866722554	39.1614541526751
733	4815.5864142699	0.00232668083844852	0.00242142364239033	39.0324681244931
734	4799.22434440022	0.00232989486313636	0.00242678149736494	38.9039206595563
735	4782.91863994842	0.00233323252682888	0.00243222208152577	38.7756862981877
736	4766.66805455667	0.00233669605983243	0.00243774759943003	38.6478928788761
737	4750.47434542098	0.00234028463432903	0.00244335715661279	38.5204143684831
738	4734.33525400611	0.00234399980066408	0.00244905235177362	38.3933124742193
739	4718.25167732387	0.00234784242336492	0.00245483348220123	38.2666601015079
740	4702.22287019472	0.00235181334778843	0.00246070068925317	38.1403153663476
741	4686.2491705721	0.00235591293393607	0.00246665478204393	38.0143471002127
742	4670.33024201655	0.00236014079750698	0.00247269564342382	37.8888281810486
743	4654.46627641482	0.00236449889867948	0.0024788239968109	37.7636263387457
744	4638.65625852295	0.00236898757627838	0.00248504080261248	37.6387970044643
745	4622.90071181481	0.00237360638894255	0.0024913456249751	37.5143495280111
746	4607.20011353236	0.00237811944883776	0.00249773827270201	37.3902877031251
747	4591.55217315317	0.00238111794521264	0.00250422059173964	37.2666018424018
748	4575.95815740476	0.00238423384741861	0.00251079175707618	37.1432277227477
749	4560.41858638259	0.00238746842426531	0.0025174518535906	37.0203030008934
750	4544.93136317776	0.00239082394402981	0.00252420233349254	36.8976935143803
751	4529.49767701209	0.00239429964636307	0.00253104215269513	36.7754580554513
752	4514.11759756545	0.002397896535771	0.00253797135054315	36.6536091151826
753	4498.79067928105	0.00240161607025208	0.00254499054099343	36.5321438555736
754	4483.51596654669	0.00240545854529004	0.00255209984097964	36.41105637726
755	4468.29357424241	0.00240942497959886	0.00255929961016066	36.2902815441324
756	4453.1241992753	0.00241351664613171	0.00256658970926572	36.1699551339821
757	4438.00602937366	0.00241773303809328	0.00257397023937819	36.0499403074851
758	4423.09128009676	0.00242199297540299	0.0025813531442105	35.9310653398243
759	4408.47418163212	0.00242624309852685	0.00258868094687132	35.813713878457
760	4394.15056387782	0.0024304848546928	0.00259595371603242	35.6980756235117
761	4380.11972539657	0.00243471555162976	0.00260316848268168	35.5840656360623
762	4366.37069573577	0.00243894117616944	0.00261032997021044	35.4717084932372
763	4352.90506208549	0.00244315747289404	0.00261743335955205	35.3609778393201
764	4339.72796102552	0.00244736116459059	0.00262447389330446	35.2520410333095
765	4326.76930473797	0.00245487908612474	0.00263231217720874	35.1447553744183
766	4314.01343225588	0.0024593978514434	0.00263714044563881	35.0387654450447
767	4301.52072701005	0.00246184121703103	0.00263884659221539	34.9343243237146
768	4289.29812228047	0.0024599974492928	0.00263779615681564	34.8315405679843
769	4277.32069812619	0.00245642465450113	0.002635100260991	34.7301535411551
770	4265.6066736561	0.00245116565438964	0.00263077122846364	34.6306069368077
771	4254.11403715299	0.00244411554336656	0.00262537892896321	34.532352034674
772	4242.88227429184	0.00244114831007461	0.002618724435871	34.43576057829
773	4231.85919440403	0.00244179797020531	0.00261116758933876	34.3404577715402
774	4221.08301854464	0.00244102539075156	0.00260282711219025	34.246949797154
775	4210.52779618542	0.00244067632037793	0.00259385441121663	34.1542062925442
776	4200.19959613886	0.00243976986651508	0.00258476547189803	34.063358289037
777	4190.06624849582	0.0024386201394705	0.00257536021087071	33.9737503699664
778	4180.17216308829	0.00243708261891278	0.00256566576282053	33.8857300696278
779	4170.48313300513	0.00243526306335572	0.00255590580234186	33.7992524183148
780	4160.98505165939	0.00243330188833075	0.00254493750912218	33.7135396641148
781	4151.6999146038	0.00243109606984591	0.00252269547752496	33.6295437832637
782	4142.58513177761	0.00242895830839019	0.00250078946219726	33.5464274172169
